1566916461,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916461,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916462,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916462,s1,90.00,2962.00,3052.00,2962,90,1.00,14.00,15.00,14,1,0.00,0.00,0,0
1566916462,eth0,152.00,245.00,397.00,245,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1566916462,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916462,s2,160.00,2452.00,2612.00,2452,160,2.00,11.00,13.00,11,2,0.00,0.00,0,0
1566916462,s1-eth2,150286.00,6125578.00,6275864.00,6125578,150286,2024.00,4058.00,6082.00,4058,2024,0.00,0.00,0,0
1566916462,s1-eth1,6125995.00,149406.00,6275401.00,149406,6125995,4060.00,2019.00,6079.00,2019,4060,0.00,0.00,0,0
1566916462,s3,90.00,1560.00,1650.00,1560,90,1.00,8.00,9.00,8,1,0.00,0.00,0,0
1566916462,s2-eth2,151040.00,6121234.00,6272274.00,6121234,151040,2028.00,4049.00,6077.00,4049,2028,0.00,0.00,0,0
1566916462,s2-eth1,6125578.00,150286.00,6275864.00,150286,6125578,4058.00,2024.00,6082.00,2024,4058,0.00,0.00,0,0
1566916462,lo,11324.00,11324.00,22648.00,11324,11324,108.00,108.00,216.00,108,108,0.00,0.00,0,0
1566916462,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916462,s3-eth2,153144.00,6122616.00,6275760.00,6122616,153144,2036.00,4044.00,6080.00,4044,2036,0.00,0.00,0,0
1566916462,s3-eth1,6121234.00,151040.00,6272274.00,151040,6121234,4049.00,2028.00,6077.00,2028,4049,0.00,0.00,0,0
1566916462,total,18839092.00,18838704.00,37677796.00,18838703,18839093,18369.00,18365.00,36734.00,18365,18369,0.00,0.00,0,0
1566916463,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916463,s1,0.00,1011.00,1011.00,1011,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1566916463,eth0,152.00,245.00,397.00,245,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1566916463,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916463,s2,90.00,921.00,1011.00,921,90,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1566916463,s1-eth2,150325.00,6129683.00,6280008.00,6129683,150325,2028.00,4052.00,6080.00,4052,2028,0.00,0.00,0,0
1566916463,s1-eth1,6129790.00,150072.00,6279862.00,150072,6129790,4053.00,2028.00,6081.00,2028,4053,0.00,0.00,0,0
1566916463,s3,0.00,866.00,866.00,866,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1566916463,s2-eth2,150864.00,6127752.00,6278616.00,6127752,150864,2031.00,4049.00,6080.00,4049,2031,0.00,0.00,0,0
1566916463,s2-eth1,6129683.00,150325.00,6280008.00,150325,6129683,4052.00,2028.00,6080.00,2028,4052,0.00,0.00,0,0
1566916463,lo,4118.00,4118.00,8236.00,4118,4118,40.00,40.00,80.00,40,40,0.00,0.00,0,0
1566916463,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916463,s3-eth2,151458.00,6130186.00,6281644.00,6130186,151458,2033.00,4049.00,6082.00,4049,2033,0.00,0.00,0,0
1566916463,s3-eth1,6127752.00,150864.00,6278616.00,150864,6127752,4049.00,2031.00,6080.00,2031,4049,0.00,0.00,0,0
1566916463,total,18844232.00,18846044.00,37690276.00,18846043,18844232,18289.00,18290.00,36579.00,18290,18289,0.00,0.00,0,0
1566916464,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916464,s1,0.00,284.00,284.00,284,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1566916464,eth0,60.00,60.00,120.00,60,60,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1566916464,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1566916464,s2,0.00,621.00,621.00,621,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1566916464,s1-eth2,149254.00,6097092.00,6246346.00,6097092,149254,2014.00,4029.00,6043.00,4029,2014,0.00,0.00,0,0
