1567117503,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117503,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117504,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117504,s1,0.00,668.33,668.33,669,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1567117504,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117504,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117504,s2,0.00,995.01,995.01,996,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1567117504,s1-eth2,144038.97,5896345.00,6040384.00,5902241,144183,1943.06,3896.10,5839.16,3900,1945,0.00,0.00,0,0
1567117504,s1-eth1,5883106.00,143490.52,6026596.50,143634,5888989,3889.11,1939.06,5828.17,1941,3893,0.00,0.00,0,0
1567117504,s3,0.00,995.01,995.01,996,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1567117504,s2-eth2,144189.81,5888782.50,6032972.00,5894671,144334,1938.06,3891.11,5829.17,3895,1940,0.00,0.00,0,0
1567117504,s2-eth1,5881220.00,143595.41,6024815.50,143739,5887101,3886.11,1937.06,5823.18,1939,3890,0.00,0.00,0,0
1567117504,lo,2605.39,2605.39,5210.79,2608,2608,23.98,23.98,47.95,24,24,0.00,0.00,0,0
1567117504,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117504,s3-eth2,144590.41,5889626.50,6034217.00,5895516,144735,1940.06,3890.11,5830.17,3894,1942,0.00,0.00,0,0
1567117504,s3-eth1,5888782.50,144189.81,6032972.00,144334,5894671,3891.11,1938.06,5829.17,1940,3895,0.00,0.00,0,0
1567117504,total,18088532.00,18111294.00,36199824.00,18129404,18106621,17511.49,17523.48,35034.97,17541,17529,0.00,0.00,0,0
1567117505,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117505,s1,0.00,1145.00,1145.00,1145,0,0.00,6.00,6.00,6,0,0.00,0.00,0,0
1567117505,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117505,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117505,s2,0.00,818.00,818.00,818,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1567117505,s1-eth2,127946.00,5221347.00,5349293.00,5221347,127946,1726.00,3453.00,5179.00,3453,1726,0.00,0.00,0,0
1567117505,s1-eth1,5223258.00,127572.00,5350830.00,127572,5223258,3456.00,1724.00,5180.00,1724,3456,0.00,0.00,0,0
1567117505,s3,0.00,818.00,818.00,818,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1567117505,s2-eth2,128320.00,5220646.00,5348966.00,5220646,128320,1728.00,3450.00,5178.00,3450,1728,0.00,0.00,0,0
1567117505,s2-eth1,5221347.00,127946.00,5349293.00,127946,5221347,3453.00,1726.00,5179.00,1726,3453,0.00,0.00,0,0
1567117505,lo,4916.00,4916.00,9832.00,4916,4916,48.00,48.00,96.00,48,48,0.00,0.00,0,0
1567117505,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117505,s3-eth2,128694.00,5227842.00,5356536.00,5227842,128694,1730.00,3453.00,5183.00,3453,1730,0.00,0.00,0,0
1567117505,s3-eth1,5220646.00,128320.00,5348966.00,128320,5220646,3450.00,1728.00,5178.00,1728,3450,0.00,0.00,0,0
1567117505,total,16055127.00,16061370.00,32116496.00,16061370,16055127,15591.00,15598.00,31189.00,15598,15591,0.00,0.00,0,0
1567117506,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1567117506,s1,70.00,467.00,537.00,467,70,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1567117506,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
